1.0,533.50159,1552.6886,1404.635,860.0896,236.87621,8.691759,564.98035,1391.0647
3.0,406.47364,385.46919,395.7546,20.201382,1283.826,-101.71494,1234.5707,-128.48695
3.0,356.95552,628.05491,1275.2923,-121.77942,778.77687,-414.2238,1343.7675,506.87717
1.0,491.88166,1083.8223,1127.3957,582.48472,-303.17429,-393.94323,-91.975053,1028.3049
2.0,157.61246,696.1562,-523.17125,839.17239,-397.37775,577.89644,726.45932,-768.91624
2.0,451.7886,953.97807,-235.60375,1628.6542,401.91046,498.90676,1325.7264,-1.0787315
4.0,877.54545,-346.1559,747.22468,1206.8761,378.37455,416.32646,616.06927,513.19672
3.0,332.08091,345.27665,922.32884,-515.49869,1451.4356,-28.406422,665.05576,-89.669049
4.0,486.95952,596.17221,784.24542,1191.2441,20.098322,634.02214,1223.3595,38.584502
3.0,578.03026,-25.493643,607.70899,-479.03712,1589.8929,-75.453201,895.91182,85.336393
1.0,17.564739,1034.3055,1616.8358,525.38566,-357.73602,-7.475069,119.44189,787.82298
2.0,750.35273,618.11488,66.927329,1607.0306,-55.827647,410.84844,883.99229,91.713881
2.0,279.94984,874.02692,-608.08057,1674.8528,221.06036,404.31796,1318.9662,-290.56755
1.0,602.91539,1132.3363,1581.997,528.26017,-422.82616,-185.61112,424.99815,671.20297
2.0,651.35838,920.88968,-171.80255,1643.7548,-34.4796,184.99803,1076.5987,-426.04599
2.0,506.24454,553.73797,17.860789,1524.0421,-48.964412,346.55117,1512.8042,106.04169
3.0,141.69387,373.64705,575.82404,39.276483,1040.014,-412.86078,1103.478,322.61536
4.0,117.17249,-237.90478,1000.1952,783.86023,155.88685,359.48105,713.41705,920.5943
4.0,32.17586,-255.22062,489.69648,1187.091,70.028695,437.57854,1033.3931,472.2822
3.0,744.26945,109.81446,679.19256,358.55028,1248.9629,-35.485045,794.40202,234.30068
4.0,597.86136,232.1169,730.89237,953.75073,7.1732194,84.520491,962.88228,151.13907
2.0,526.20365,1400.1986,-65.205063,964.6833,235.208,830.79259,973.00894,203.66535
3.0,337.82464,452.631,922.68294,435.0008,958.27287,210.58576,597.80144,-20.997389
3.0,144.63729,236.27592,1363.4811,-242.08064,1406.222,234.19977,1207.004,-13.560883
4.0,310.19445,357.54973,192.76023,618.70932,681.55408,169.99958,631.25241,174.05813
4.0,62.015629,472.99336,528.73216,1207.1177,-156.89667,385.16778,1007.8497,486.38399
4.0,831.95713,205.57811,736.5859,1123.7814,417.58472,-12.696616,551.91938,184.78829
3.0,799.4805,475.22613,1004.5266,-95.711217,1504.3836,-144.26894,821.59719,-126.27183
4.0,45.140247,546.31989,217.61309,511.7346,-160.25794,565.69114,716.69206,378.49812
4.0,361.97364,149.99053,1032.0748,1148.6712,-295.48551,300.38556,851.26475,163.53547
3.0,102.17034,399.40569,1167.3471,301.56494,1563.8588,-123.55473,710.38924,113.41787
1.0,480.98159,1001.2916,922.68235,928.83291,-203.88212,-823.79694,493.25559,1251.5119
3.0,22.656857,298.82725,1164.9694,105.15106,829.67365,-176.15439,745.90096,176.80108
4.0,485.55547,10.794951,1161.5046,947.78623,-287.58146,196.0786,627.48086,891.63876
3.0,991.19496,134.46996,1180.9913,-438.48518,880.2064,-401.93877,1080.897,32.832688
1.0,571.31049,1114.5283,1900.3693,832.5081,-278.01435,-830.15585,-100.6161,763.05028
2.0,925.7328,671.03888,211.87122,1460.7828,329.14495,-18.13851,846.43123,-452.64907
2.0,637.57388,565.16666,-554.80519,1008.3585,-183.47293,292.30507,1347.4231,-244.25028
1.0,846.4485,1022.7772,1025.3892,529.02212,232.79537,-919.26743,-276.15358,873.02112
2.0,808.34096,714.53353,-350.05962,1464.5788,347.53135,560.3828,1124.4028,-647.74595
1.0,889.17147,888.67644,1249.2627,957.99976,-503.42519,-34.055337,481.24797,713.65202
4.0,586.07992,-180.54113,583.30431,342.30102,634.79329,540.88374,547.23839,367.38366
1.0,427.6868,1780.5401,1442.0802,834.94748,-110.47097,-222.83424,-175.46987,1573.0914
1.0,683.55631,1111.9287,1722.0095,638.81145,-732.53955,-551.57359,393.49898,789.95419
1.0,105.0615,946.97725,938.83283,957.72337,-527.97331,-788.71722,122.83022,987.88197
3.0,748.2394,-127.03937,1132.9482,329.3521,935.4369,-359.87605,1298.7307,62.337057
3.0,954.74248,101.49802,682.34191,133.04736,813.26186,-509.17008,516.52475,51.328071
1.0,758.47506,1655.18,992.65095,1094.6051,-569.13611,-618.63246,108.86281,1309.3626
2.0,983.39242,1375.8296,-375.71719,956.48827,334.71512,2.4849148,744.04775,77.951027
4.0,968.27131,476.46545,902.69297,609.9516,-28.610761,8.8064174,628.39309,145.39259
1.0,293.23963,1577.8699,1686.9581,1066.6394,-204.16857,-688.84711,463.38507,1023.3876
1.0,237.56766,1186.9157,1787.9774,1083.7967,-660.17361,-65.220482,418.08104,1615.8943
1.0,38.257065,1335.916,1507.877,927.17157,151.40647,-37.477615,702.54873,727.62615
4.0,390.25963,-347.58335,952.88244,684.80387,-8.7723427,236.74353,746.49712,695.22246
1.0,5.5885558,1070.7381,1151.6832,553.93834,77.881202,-336.27935,44.11476,1458.1605
4.0,387.10027,66.166643,791.04821,539.84421,488.88206,739.07883,398.44667,825.11499
3.0,360.9657,647.60726,855.66389,-306.94973,1494.5974,230.19806,1220.2791,641.95884
1.0,176.80132,1454.9229,1377.4176,244.41104,-701.43632,-247.38134,534.48853,1467.6138
2.0,668.84669,1439.9149,-341.74178,1570.0569,431.1133,495.4784,540.165,-50.029377
1.0,835.90452,1158.9194,1685.6987,501.63089,-115.71336,-327.40837,397.40068,917.71776
2.0,930.33633,850.7649,11.199619,1695.4311,498.94126,36.58276,1440.3347,-554.54146
4.0,553.4415,404.52452,380.62514,373.1681,-44.124705,-136.2155,1168.0123,84.521103
2.0,266.08763,1249.5932,9.378991,1349.6207,68.990716,100.21167,550.72469,-615.56331
3.0,781.21231,298.45957,1219.5781,267.07147,859.30574,-486.70293,938.01169,-42.481251
4.0,332.8595,-276.93951,782.7836,675.94062,-138.12075,512.2534,393.1461,928.5811
1.0,908.27181,1716.053,1899.1279,878.57474,-620.2677,-267.99104,698.00929,1167.6849
3.0,588.00449,-174.62653,1035.5191,-36.332739,795.20614,-493.14511,929.62026,410.88327
2.0,619.01923,965.32099,-658.4006,1291.391,13.516431,703.49876,1347.1883,-717.4714
3.0,367.17183,-59.232784,1240.1861,-129.72376,1256.8171,171.10783,1333.9632,313.69037
3.0,227.31748,88.154603,583.0104,115.47542,1593.3398,-278.22248,651.0115,79.531682
2.0,933.8574,1167.0499,-342.61739,1331.7502,337.90119,670.29083,1122.0003,-519.91609
1.0,352.40285,1530.1716,1253.5561,472.10859,-186.67649,-957.81639,491.61741,1231.5978
1.0,86.141039,1567.2279,1453.1977,341.96178,-517.66299,-245.37841,-214.89248,786.92368
4.0,757.57553,498.80817,682.14781,1080.2741,-252.19896,489.1413,1185.4769,100.70837
2.0,224.09642,488.02893,-523.45532,980.47586,-200.29249,801.65328,842.37362,-598.84865
1.0,971.83541,1463.9529,1717.0984,216.4127,-118.00296,-917.6926,220.4987,1145.6437
2.0,17.32198,1199.5479,-630.4359,1609.5231,-51.087967,524.76137,640.12061,-597.71294
1.0,283.55766,1633.2512,1630.3962,916.05827,-618.5924,-355.82727,359.99716,1279.0432
4.0,319.66017,88.706395,915.27124,572.65219,435.79899,-147.19292,1150.1569,650.92949
1.0,884.36923,1566.1026,1502.0125,380.9138,-278.89649,-772.26681,458.61178,1351.8681
1.0,974.97003,923.84951,1684.4675,427.63612,178.02782,-379.0214,401.30091,1224.6946
3.0,245.20747,269.8454,1328.8798,-516.87137,1385.7858,396.04826,570.13871,272.69252
2.0,675.50542,550.96063,-591.53264,1372.2175,-206.03516,861.13086,1159.7355,-635.2257
1.0,321.3061,872.68,1869.2046,903.5236,-216.21468,-560.59432,-52.274609,1287.7349
2.0,136.09016,702.33886,105.26518,1092.8565,-99.775404,582.50376,593.23395,-771.1352
2.0,291.61068,1233.46,-277.43135,1409.9196,61.897334,367.52215,1284.0974,87.811935
4.0,70.059131,-37.975063,339.04764,816.85168,365.37495,605.39258,741.13823,231.12128
2.0,14.627752,828.05608,-151.80393,1203.5532,99.650649,-40.662981,1202.0087,-18.134826
3.0,263.32127,545.96214,1225.2085,6.3659191,1090.7152,-126.98198,924.70471,255.18972
3.0,113.74726,-61.241754,664.53247,-455.65527,631.5074,-524.79535,823.91281,451.80491
1.0,641.44695,1815.8101,1538.4645,1041.6077,197.77953,-115.9701,471.18566,1262.4716
1.0,311.17039,1608.798,1060.9447,284.53126,-35.704273,-541.41794,587.61029,759.10882
3.0,299.1446,175.19701,1257.1043,-222.31764,1113.3378,-566.54614,1319.1922,21.195698
4.0,984.50856,139.75598,979.11126,967.97905,101.34959,147.73262,1331.973,363.61561
3.0,276.07956,534.97069,1278.249,278.31888,995.38976,-179.87708,768.71087,-10.927846
3.0,902.56397,766.45332,544.5958,427.13516,1391.3159,-368.10158,1210.9558,473.07944
1.0,933.31845,1602.3923,998.4306,915.76056,-65.961062,-134.37481,-256.80117,792.13928
1.0,919.95989,1179.6816,1355.1714,1061.9172,-556.79405,-84.202881,133.3991,1331.6512
2.0,133.27141,1316.6627,-44.657546,1192.6194,337.62979,324.00342,1395.3764,174.12352
4.0,963.19285,502.65056,330.82883,980.58748,310.72682,204.02491,1043.1166,103.20079
4.0,984.2429,-148.46758,679.94406,473.43147,348.6685,436.91265,543.47374,578.20048
1.0,532.18781,1122.1632,1063.8931,968.64617,-153.42621,-21.454121,21.166854,1459.6098
2.0,265.72821,971.91732,-422.62639,1395.0526,-0.27805973,490.978,1412.1914,81.390688
4.0,318.55497,69.829835,289.73784,944.99225,59.167451,248.51244,1109.1426,675.76011
4.0,551.25306,487.85437,1159.3273,1199.4137,37.041107,-62.862664,1055.1122,140.85613
4.0,52.365307,121.99762,699.69677,1063.5784,558.2181,211.90117,599.13949,465.94105
2.0,217.77297,939.32026,-298.24274,1560.6514,-159.98563,828.95564,1267.6327,-37.823995
2.0,83.964788,1192.4201,161.11813,965.35446,-229.69838,588.6411,587.51311,-257.1227
4.0,53.04175,563.03662,1031.6477,733.09294,607.92836,-84.709475,909.59862,381.11956
1.0,305.53511,1702.7151,1046.6425,833.46053,-208.29984,-163.40793,561.6988,711.41239
2.0,981.15258,940.89348,-632.24692,1107.6153,552.68303,559.46291,760.40279,-633.05837
4.0,145.51912,580.60083,407.73438,756.68809,-209.8444,439.92268,1156.0219,78.970939
2.0,430.90713,1295.8952,-631.08418,992.95028,108.44132,103.99566,851.70452,-690.23076
4.0,666.29514,-143.07364,594.65848,680.18637,680.20182,-102.03723,1036.0505,339.09183
3.0,613.13914,67.242895,467.95129,12.911058,756.20216,-293.96415,685.32956,192.83877
4.0,736.31015,395.30889,857.23164,1070.8089,366.44497,786.85793,853.30103,573.92748
1.0,737.92066,1246.811,1086.4673,268.20421,-296.75417,-830.77728,392.72941,1196.8194
1.0,392.57104,1196.9546,1096.7504,803.4154,-402.35509,-664.46214,452.58949,987.36598
2.0,215.06518,507.25199,-628.35266,980.24904,-303.03777,329.09306,1024.7498,99.801926
4.0,104.31683,341.17778,920.9146,504.12416,-145.83269,541.8032,942.46828,317.85233
1.0,986.11052,1807.5351,1788.714,322.96619,-618.49656,-255.07122,-112.76247,706.38714
3.0,832.54006,165.44904,786.33423,333.22007,1092.2064,314.19046,1161.1709,479.27021
2.0,84.364049,946.93013,24.419441,1033.8962,277.5861,477.43702,721.63915,-758.87727
2.0,258.42878,1066.465,-650.55329,1596.894,439.06175,787.22778,879.76276,-510.53612
1.0,764.91159,1808.0357,1014.559,333.57853,-681.21677,-828.61996,50.363968,1263.002
4.0,146.77015,327.58006,321.45267,845.75758,-12.501536,474.77086,602.25453,329.38744
2.0,95.715452,1007.6274,-739.4847,1422.3169,-279.75547,300.57797,844.2849,-726.57586
1.0,251.41271,1745.1433,1600.8764,751.01727,-436.79482,-600.079,519.33983,768.46875
2.0,279.75058,733.09439,-547.34493,1249.369,-126.03151,938.80357,881.28217,-660.36189
1.0,876.87766,1475.4819,1804.0796,200.06278,91.409082,-221.99122,683.47132,1133.2019
1.0,525.95755,1237.0735,1357.049,318.38334,-131.12381,-423.35966,-187.41302,1573.115
2.0,774.44884,1149.8689,-422.51268,947.07252,482.31648,131.4621,818.46801,66.230935
2.0,622.54883,541.51756,-395.27186,1664.4738,-389.11979,829.06917,628.36443,-613.03669
3.0,277.45314,-164.39402,450.52409,-184.82928,1070.2005,138.59816,1365.9649,325.12318
1.0,9.4544344,972.53959,1611.0458,939.1362,130.089,-674.34577,-256.2046,1592.6322
1.0,343.84861,1314.3077,1485.8151,700.49229,-397.97161,-192.30873,-28.900264,1047.886
1.0,777.94156,1548.0975,1765.7937,182.45563,-160.19915,-723.56789,-169.22719,1193.7304
4.0,195.4922,192.63018,263.56368,509.34895,188.608,702.29023,831.23789,123.97857
3.0,567.77011,-200.19205,845.1257,333.29991,976.31496,152.84324,550.18425,-147.25098
3.0,300.27338,-124.75282,1284.6135,-403.09277,1173.3221,-282.63673,1100.5487,-264.8601
3.0,81.05386,719.58398,768.32925,-139.45794,1361.2352,-153.15498,1475.7343,-267.84896
2.0,816.92968,1239.3954,-2.3427801,1140.3218,-382.50265,110.31429,581.87485,-52.016727
1.0,488.83107,1539.3452,1586.5644,444.03001,57.781997,-909.01629,150.16301,998.3897
1.0,638.76528,1054.7253,1321.3055,958.05789,-533.4983,-827.44116,425.51629,1246.0266
4.0,362.68499,-200.91295,858.68172,663.88625,69.214047,87.452608,1348.3737,603.3858
3.0,372.68755,482.50136,544.9549,148.90556,996.00662,414.07173,1287.2906,499.87288
2.0,183.13727,595.12304,-102.15205,1485.681,116.15295,570.38058,1262.3828,-505.90186
4.0,714.93393,182.0749,241.75952,915.51305,604.89507,312.45475,896.17568,770.2349
4.0,769.04854,121.2579,556.76704,451.21413,683.47669,626.01724,1227.4114,284.45894
3.0,534.84537,106.65426,755.90005,151.35393,1427.2882,-138.62671,523.57983,35.12294
2.0,881.5533,689.62432,143.24883,1740.6716,-340.19307,297.01588,1045.7866,-633.57945
1.0,678.13161,1614.6016,1565.7966,334.90445,-312.12302,-355.64287,221.04405,1384.2851
2.0,912.33592,562.65905,-11.409347,1199.1198,174.80349,557.4843,752.53389,-486.47715
2.0,323.63423,817.82484,-601.13434,1326.1926,232.99783,738.62148,1425.7,-12.803136
1.0,748.04836,920.77343,999.0617,748.39614,-497.78802,7.8177658,-102.18648,762.26504
1.0,207.25809,1412.27,1308.7051,399.25617,-439.91277,-128.02459,16.412889,1527.5499
1.0,938.34523,1729.032,922.86832,778.35825,-536.13043,-892.47155,458.61698,1458.6379
4.0,228.47198,-98.737126,323.19539,1272.39,4.0377894,533.69036,684.84929,494.06823
4.0,452.20305,27.162036,505.1049,877.42807,-247.54674,787.13277,955.90474,1028.5026
2.0,194.04244,769.2237,-137.95037,1479.8672,-315.12053,375.11867,921.81455,158.2952
3.0,820.41943,528.19047,1190.4474,143.68598,1330.5933,-500.1949,1091.3901,105.21802
3.0,891.71414,333.59,1261.0486,-174.7215,804.5941,-124.57836,811.96344,107.66812
2.0,283.59952,543.64341,-357.00888,820.12339,432.44645,156.14067,788.00221,-262.49713
3.0,349.07423,382.0994,533.67294,445.52107,1113.6407,198.01555,901.47447,-121.06465
1.0,713.8807,1718.0656,1005.0188,703.85497,-375.80986,-13.225034,371.86795,1212.8937
4.0,663.08195,271.03646,809.60823,1255.5807,200.22008,373.3477,485.27721,664.48256
3.0,439.16024,340.00577,1247.4273,-212.11912,1145.8433,235.47586,1270.7389,369.74116
2.0,505.78366,1466.502,-244.23136,930.9373,468.34078,-16.567492,1213.5471,-483.13255
2.0,629.66928,612.73693,-372.81216,1722.7543,18.309909,605.76458,1455.2741,204.90968
2.0,935.7811,660.72588,110.25248,973.58639,255.55065,85.994697,921.99361,-137.65665
4.0,807.44493,-219.14094,656.28205,736.73531,277.23654,608.55953,870.86415,641.50686
4.0,609.1221,-390.25695,909.19561,941.04854,-136.39968,635.57268,1113.2312,391.30619
3.0,735.09789,215.25121,1244.9335,79.813563,1119.057,327.22658,1064.7057,19.507064
1.0,398.7927,1597.3256,1814.5199,1012.7044,-573.01943,-467.49084,-99.925796,1174.739
3.0,255.47819,103.98667,912.87947,181.08567,856.07501,-559.6818,508.02704,-134.15008
3.0,949.49174,454.8932,1273.0407,-251.33484,1060.6458,328.8674,570.94046,169.98505
3.0,750.91652,-13.732825,933.02744,-199.0949,830.43172,-435.24137,626.68804,260.90475
4.0,890.05158,17.699861,493.1398,471.2638,-104.98106,652.1057,1268.9264,243.58091
3.0,495.08607,725.78781,930.98543,-38.723759,720.87058,-447.50762,1474.203,193.7646
2.0,994.21624,1257.766,-235.50219,985.09077,-223.8748,748.22264,1343.562,-322.69866
3.0,951.61113,573.84514,1075.0669,-480.6992,947.78355,-473.63161,1327.1364,343.2964
4.0,375.3261,123.37667,897.65186,967.87221,101.71642,-75.92139,1256.4595,178.02695
2.0,977.1644,646.1396,-56.503377,1153.1861,-140.64612,498.50632,1137.6847,-159.37386
4.0,194.62284,-251.29242,541.7044,1101.4547,-103.3525,165.38426,1360.8286,699.79325
4.0,290.39119,-282.45927,809.67475,933.77733,182.21469,-40.162303,619.05935,313.40131
4.0,80.735144,-215.33683,422.05348,999.91688,-268.82834,548.4977,790.61551,707.88411
1.0,814.41875,1708.5989,1585.3873,1118.6092,-418.90511,-227.12451,-104.56699,889.84607
2.0,838.17577,1187.4926,205.6808,1547.9704,-133.80198,896.90935,1249.4209,-694.61374
1.0,870.87958,890.2241,922.65058,1007.2143,164.25941,-76.543869,128.03672,1135.7981
3.0,381.83072,651.54901,405.1414,-308.07847,1444.8975,-231.32508,828.47092,430.58369
4.0,698.40034,216.12714,1055.7789,880.76597,3.4416556,288.7772,611.18063,848.13222
1.0,443.2863,1625.7413,1037.9865,751.41085,236.18537,-797.34949,170.41449,738.6822
1.0,830.17648,1321.7031,1808.3658,1089.7833,190.86618,-431.77757,591.43187,825.55481
3.0,424.00961,724.54732,580.62755,444.14975,986.20899,-122.42311,1283.8905,632.61249
1.0,527.17494,1604.7893,1466.6899,670.46468,-316.44355,-677.66447,260.28331,708.10179
3.0,821.29033,361.31822,484.33182,-435.69879,1383.5761,-131.69141,682.48718,594.68014
2.0,996.26265,1336.4357,-116.35888,1618.4455,181.33835,384.03313,862.89712,-50.465094
2.0,550.75309,1426.0623,-114.04019,919.71139,331.59082,875.13434,914.47785,-168.88982
4.0,912.59164,-175.37407,872.95454,1104.0944,102.48534,276.58343,1007.2065,478.52704
1.0,597.22145,903.89887,1291.7926,319.58736,45.130092,-878.70147,640.36946,1636.5891
4.0,334.5664,-316.45773,184.28389,496.44901,629.41595,22.265392,742.86262,1004.8136
4.0,633.73582,-259.41338,949.91696,1119.3378,-140.42333,710.14575,772.45535,477.27399
2.0,428.01768,612.54407,-744.58694,1337.1061,294.91577,787.25734,866.02508,-757.12195
2.0,25.400806,662.9604,-621.18541,1570.5352,-55.125972,881.52515,1126.3155,89.286178
4.0,37.472569,501.50879,967.84077,1290.079,-76.535737,61.132601,554.69077,620.20981
3.0,745.86535,43.950827,532.26232,-426.27751,1097.0258,-463.65273,811.68887,542.82609
1.0,239.57682,1822.6412,1595.3896,526.85031,-513.97905,-191.85905,100.81496,1325.6207
1.0,206.70333,1324.7595,1540.3741,175.58026,231.74469,-471.40134,561.3225,673.78128
2.0,755.01609,1102.8824,-170.62565,767.83319,305.76381,699.69617,652.98195,188.15859
4.0,269.90843,427.90191,293.12204,1052.1038,283.09729,104.35214,956.08841,655.12152
1.0,827.00443,1069.4837,1590.1099,660.83042,-188.0779,-925.69978,491.79892,1507.7581
1.0,2.5762055,1745.2223,1064.462,1126.1851,-406.2803,-256.60267,72.619908,1576.2475
3.0,399.9075,-27.237758,1296.4578,50.301664,1389.7083,-269.9088,1023.7296,135.42614
3.0,754.20702,286.31961,981.843,-350.89644,1558.0814,-519.38145,1245.05,100.11071
2.0,2.0098787,1109.1709,-251.38748,1496.2432,-144.63027,530.11709,1112.2498,-640.21593
2.0,719.74874,1259.1019,-523.50225,1381.3182,-337.74152,706.33826,1517.7282,100.86313
4.0,958.80483,158.36317,363.63003,1309.5633,256.81843,73.365679,991.89349,819.25271
2.0,131.66937,774.0179,-274.92791,1474.837,-29.230732,625.00204,1194.3588,-654.2736
3.0,307.02638,22.055958,1249.8222,22.133856,723.6474,-255.56944,834.52193,-255.15563
2.0,651.61202,1018.2074,-358.96747,1391.4199,519.65754,673.3089,676.82077,-32.556292
3.0,903.20555,154.89131,544.55685,-176.55427,1553.524,-22.53359,1028.5926,463.3897
3.0,930.33795,34.33397,719.56604,126.29588,890.74105,-208.14376,807.07249,233.97214
4.0,429.63055,195.67142,553.07851,1141.6091,-69.183161,-125.49567,398.03774,699.35201
4.0,418.68247,-133.97783,603.72841,739.88736,357.6891,771.60217,1045.3046,635.7585
3.0,814.22852,237.77689,573.47247,74.583517,1529.3622,-59.006139,534.43859,526.00575
2.0,591.58082,1126.8422,-136.6756,810.85553,42.622138,422.01054,859.57345,64.461759
2.0,454.49362,967.36242,-249.20958,892.76375,168.6704,327.53102,975.23226,212.76897
4.0,512.41829,171.05246,654.7602,940.00003,504.63623,172.618,1196.4029,61.531752
2.0,542.93971,1200.0307,-370.48442,1448.6775,-29.739103,512.31344,1206.7328,30.766504
3.0,851.7405,72.778042,906.33659,-41.587038,1537.4233,282.71151,712.23876,91.340221
4.0,36.718356,-67.927118,1137.4707,1208.8605,-152.39733,226.45265,430.13554,802.43229
3.0,179.2138,587.2798,927.14031,-141.9512,686.65771,-18.619981,1095.1748,-327.91279
3.0,206.43718,717.91053,516.85991,-312.11947,1407.4857,259.2582,1449.488,-322.63338
4.0,34.381106,261.9822,275.08671,810.18425,354.03333,226.75187,435.58366,558.48327
3.0,521.15145,-107.67787,643.35184,-282.90755,997.97221,-272.32507,1490.6533,-210.07961
3.0,792.95842,52.604961,434.53909,-255.59125,1292.4716,313.42078,631.72466,295.10135
4.0,620.12462,407.34393,833.72434,1293.717,69.264215,159.74149,462.00767,676.93576
2.0,835.10229,1295.0769,205.81759,1072.0291,563.36184,727.50107,1095.202,-549.68645
